Blue (Band 2),Green (Band 3),Red (Band 4),NIR (Band 5),SWIR (Band 6),SWIR (Band 7),class_id
10464,12294,14075,18490,21037,17834,5
10258,12124,13753,18899,20922,17632,5
10063,11750,13049,18776,20411,16590,2
10137,11795,13176,18335,20395,16592,2
10304,12036,13497,18863,20852,16987,2
10252,11973,13331,19268,20485,16908,2
10142,11644,12961,17069,19920,17016,2
10043,11534,12834,17015,20180,16891,2
9566,11091,11902,18969,16594,13753,2
9395,10930,11817,19236,16224,13532,2
9399,11062,11805,19544,17686,14797,2
9655,11433,12369,19313,17971,15345,2
9570,11306,12381,18823,17286,14431,2
9764,11536,12478,18324,17670,15534,2
9325,11025,11873,18379,17249,14934,2
8663,10132,10233,19443,15351,12335,2
9456,11314,12063,19602,17501,14787,2
12742,15150,16876,18507,20173,19622,1
12361,14558,15718,17919,19746,19376,1
10901,13118,14362,16450,18049,17353,1
9925,11430,12292,14185,13301,11643,3
8794,10462,10728,16808,14160,11599,3
9328,11097,11926,18625,17612,14417,3
10370,12364,14136,18428,19941,17522,5
10449,12284,13996,18638,19574,17146,5
10908,13170,15386,18904,21515,19848,5
10805,13018,15001,18627,20736,19415,5
10784,12838,14748,18493,20465,18985,5
10613,12490,14413,18067,20704,18651,5
10446,12135,13946,17820,20471,17626,5
10447,12183,14018,17705,20352,17784,5
10457,12269,14114,18027,20582,17924,5
10337,12069,13790,18014,19912,16930,5
10371,12165,13926,17912,19973,17249,5
10551,12398,14271,18015,20278,17888,5
10683,12576,14492,18204,20526,18302,5
10680,12567,14525,18221,20687,18468,5
10633,12561,14567,18367,20920,18511,5
10475,12294,14225,18367,20516,17423,5
10417,12215,14057,18225,20340,17190,5
10470,12298,14113,18164,20156,17300,5
10588,12486,14371,18234,20296,17698,5
10657,12593,14524,18358,20307,17913,5
10646,12593,14605,18579,20729,17907,5
10864,12764,14699,18407,20625,18287,5
10941,13010,15073,18230,20695,19441,5
10423,12387,14282,17420,20038,18895,5
10495,12369,14244,17600,19905,18630,5
10281,12008,13636,17828,20281,17199,5
10325,12075,13715,18229,20488,17248,5
9986,11660,12800,18812,20121,16182,2
9947,11524,12543,19240,19500,15505,2
9836,11617,12441,19714,19318,15600,2
10051,11716,12841,19026,19785,16131,2
10020,11798,13005,19334,19892,16200,2
9963,11566,12730,18683,19926,16034,2
10144,11772,13116,18908,20285,16338,2
10221,11902,13160,19023,20129,16538,2
10022,11572,12703,17537,19750,16520,2
9982,11395,12563,17066,19782,16444,2
10001,11764,12804,18063,17739,15151,2
9655,11248,11872,19396,16869,14086,2
9320,11000,11558,19854,17180,14382,2
9560,11273,12036,19668,17845,15259,2
10176,12041,13478,19107,18790,16265,2
10509,12535,14166,18457,19508,17622,2
9473,11250,12282,18928,17254,15158,2
8761,10190,10185,20188,15074,12260,2
8866,10192,10270,19962,15119,12266,2
11138,13648,15666,18958,21387,19962,1
9904,11440,12233,13785,13175,11879,3
9129,10931,11616,17851,15613,12797,3
9520,11408,12517,18695,18554,15453,3
10366,12231,13896,18502,20324,17701,5
10395,12265,13858,18858,19628,17105,5
10839,13021,15182,18904,21492,19850,5
10688,12749,14743,18317,20567,19311,5
10633,12561,14452,18067,20374,18834,5
10497,12293,14125,17981,20336,18131,5
10458,12173,14027,17851,20282,17537,5
10390,12126,13958,17702,20278,17608,5
10318,12028,13763,17766,19859,17053,5
10278,11980,13637,17817,19628,16706,5
10417,12272,14057,18037,20151,17594,5
10747,12729,14706,18260,20845,18803,5
10687,12638,14597,18364,20763,18312,5
10544,12368,14307,18429,20603,17749,5
10395,12135,14002,18282,20357,17218,5
10433,12135,13988,18179,20237,16900,5
10460,12246,14082,18137,20236,17218,5
10557,12380,14216,18175,20219,17571,5
10599,12483,14330,18186,20179,17752,5
10654,12617,14572,18500,20511,17881,5
10538,12394,14291,18580,20595,17551,5
10532,12468,14450,18340,20661,18121,5
10677,12676,14727,18119,20673,19214,5
10377,12242,14113,17791,20244,18663,5
10576,12492,14312,18251,19955,18254,5
10250,11844,13480,18399,20474,16674,5
9846,11397,12443,18159,19349,15657,2
9829,11348,12312,18376,19269,15619,2
9855,11395,12439,18235,19523,15773,2
10018,11635,12780,18511,20048,16151,2
10073,11722,12950,18654,20198,16217,2
10030,11674,12799,18941,20142,16104,2
9992,11597,12689,19252,19570,15531,2
10056,11777,12724,19819,19704,15779,2
10203,12005,13253,18890,19973,16553,2
10069,11765,12897,18803,20206,16503,2
10025,11612,12691,18907,19950,16104,2
10152,11757,12900,18931,20140,16266,2
10199,11838,12944,19031,19779,16341,2
9986,11494,12658,17643,19622,16450,2
9882,11266,12454,16953,19631,16176,2
9933,11786,13065,19479,18485,15897,2
10350,12401,14025,19531,19411,17328,2
10438,12631,13795,19356,18659,16945,2
9962,11966,13525,18727,18158,16059,2
9375,11092,11885,18924,16581,14036,2
8840,10297,10452,19648,15444,12400,2
9469,10823,11403,12157,12024,10931,3
10068,12148,13330,17888,17043,14281,3
9488,11448,12632,18833,18645,15570,3
10841,12776,14912,18704,21450,18938,5
10593,12577,14527,18720,20692,18346,5
10541,12413,14318,18456,20474,17958,5
10624,12601,14583,18213,20864,19293,5
10552,12543,14408,18204,20372,18909,5
10464,12343,14107,17932,19739,18113,5
10385,12219,13939,18380,19945,17490,5
10345,12075,13803,17847,19935,17148,5
10332,12066,13817,17494,19955,17226,5
10301,12048,13718,17952,19819,16859,5
10299,12045,13693,17809,19653,16721,5
10452,12305,14072,18095,19966,17331,5
10830,12817,14810,18376,20742,18666,5
10438,12208,14095,18207,20408,17626,5
10445,12161,14015,18208,20425,17243,5
10480,12241,14142,18206,20506,17407,5
10605,12459,14419,18280,20598,17825,5
10704,12622,14601,18299,20675,18323,5
10613,12586,14490,18176,20526,18436,5
10609,12525,14437,17920,20258,18414,5
10582,12569,14461,18219,20378,17963,5
10661,12577,14519,18849,20684,17632,5
10459,12295,14082,18431,20297,17440,5
10662,12636,14543,18428,20409,18605,5
10547,12441,14311,18200,20348,18636,5
10567,12475,14169,18647,19930,17913,5
9784,11262,12336,17645,19246,15523,2
9810,11339,12486,17716,19286,15599,2
9834,11408,12464,18239,19314,15605,2
9839,11392,12439,18158,19267,15577,2
9799,11242,12273,17886,19187,15551,2
9805,11362,12350,18088,19413,15688,2
9840,11326,12353,18002,19486,15724,2
9847,11389,12445,18123,19505,15721,2
9883,11464,12594,18348,19779,15787,2
9908,11490,12634,18505,19729,15766,2
9960,11575,12673,18608,19878,15967,2
9987,11611,12705,18754,19874,15902,2
9926,11604,12629,18860,19550,15714,2
10185,11927,13099,18489,20090,16728,2
10086,11730,12891,18398,19939,16274,2
10178,11753,12953,18506,20525,16833,2
10118,11723,12834,18495,20199,16483,2
10288,11934,13177,18825,20286,16903,2
10037,11527,12755,17247,19839,16728,2
9943,11391,12579,16959,19742,16456,2
10765,12868,14878,19267,20112,17943,2
9498,11364,12634,19869,18331,15336,2
9718,11562,12800,19139,18503,15940,2
9223,10934,11551,18969,16637,13549,2
9488,10917,11348,13134,11550,10165,3
9810,11853,12915,17461,16456,13898,3
9473,11504,12652,18395,17957,15026,3
10839,12812,14871,19171,20924,18464,5
10669,12655,14656,18795,20882,18587,5
10545,12312,14267,18269,20625,17748,5
10512,12392,14316,17984,20359,18656,5
10456,12368,14106,17978,19669,18083,5
10458,12421,14105,18024,19489,17825,5
10515,12427,14368,18400,20387,17850,5
10471,12261,14135,17802,20313,17617,5
10337,12077,13832,17527,19763,17070,5
10342,12125,13870,17999,19858,16864,5
10351,12170,13870,18114,19715,16754,5
10411,12265,14025,18158,19747,16927,5
10588,12564,14520,18279,20601,18447,5
10686,12618,14600,18258,20932,18709,5
10636,12488,14400,18141,20805,18380,5
10753,12674,14695,18224,20884,18619,5
10929,12971,15048,18295,21034,19244,5
10854,12852,14863,18239,20777,19031,5
10681,12588,14615,18182,20527,18581,5
10601,12518,14425,18325,20658,18061,5
10644,12561,14464,18430,20310,17474,5
10710,12689,14646,18955,20652,17652,5
10490,12304,14078,18466,20300,17196,5
10652,12585,14494,18388,20570,18482,5
10702,12635,14558,18443,20420,18641,5
10697,12617,14452,18309,20165,18356,5
10558,12474,14266,18300,20074,18127,5
10135,11920,13321,18327,20294,16404,2
10056,11627,13044,17767,20065,16082,2
9954,11542,12978,17522,19889,16070,2
9806,11312,12519,17591,19436,15580,2
9725,11209,12328,17531,19045,15371,2
9806,11270,12386,17504,19334,15608,2
9797,11342,12433,17984,19172,15556,2
9835,11381,12451,18057,19407,15635,2
9875,11407,12463,18195,19626,15795,2
9748,11354,12326,18589,19159,15371,2
9818,11353,12417,18108,19351,15566,2
9748,11333,12401,18055,19261,15422,2
9898,11459,12596,18283,19803,15813,2
9875,11452,12605,18284,19600,15648,2
9983,11537,12652,18353,19837,16023,2
9984,11573,12696,18300,19812,16012,2
9955,11580,12639,18293,19889,16075,2
10397,12095,13454,18601,20210,16674,2
10088,11773,13039,18201,20051,16571,2
10229,11827,13163,18180,20709,16978,2
10152,11702,12870,18387,20412,16793,2
10350,11979,13230,18663,20430,17023,2
9983,11482,12674,17135,19565,16431,2
9995,11407,12620,16954,20209,16709,2
9940,11344,12492,16749,19708,16479,2
9105,10896,11073,20278,15850,13132,2
9623,11537,12515,19825,17670,15008,2
9733,11139,11790,13497,12486,11132,3
9846,11652,12590,16908,15782,13201,3
9550,11355,12406,17946,17087,14337,3
10805,12744,14746,18977,20854,18278,5
10628,12562,14601,18975,20754,17934,5
10570,12399,14460,18602,20582,17585,5
10504,12346,14200,18003,20068,17997,5
10605,12634,14509,18194,20124,18698,5
10595,12639,14453,18290,19815,18213,5
10632,12658,14638,18440,20550,18356,5
10499,12367,14259,18085,20502,17776,5
10334,12133,13915,17649,19940,17124,5
10341,12108,13843,17741,19715,16905,5
10368,12198,13945,17868,19739,17101,5
10338,12131,13918,17858,19717,17033,5
10451,12323,14185,18105,20301,18003,5
10708,12671,14717,18382,21065,19134,5
10750,12669,14684,18168,20779,18689,5
10810,12797,14836,18239,20797,18940,5
10631,12510,14444,18206,20302,17912,5
10482,12278,14092,18090,20107,17541,5
10366,12167,13942,18224,20097,17255,5
10562,12452,14326,18479,20216,17373,5
10744,12748,14647,18705,20432,17600,5
10639,12591,14513,18773,20546,17688,5
10488,12253,14028,18491,20272,17171,5
10624,12467,14274,18388,20530,18024,5
10764,12710,14638,18357,20780,18987,5
10642,12561,14458,18191,20419,18732,5
10571,12414,14348,18126,20406,18716,5
10194,12030,13409,18828,20130,16724,2
11170,13156,15175,19676,21797,18245,2
10888,12937,14761,19146,21544,18136,2
10344,12061,13524,18463,20581,16800,2
10016,11584,12956,17804,19902,15974,2
9939,11540,12888,17941,19788,15849,2
9876,11363,12622,17761,19546,15589,2
9701,11188,12299,17429,19117,15393,2
9790,11220,12326,17409,19120,15466,2
9706,11274,12339,17853,19090,15391,2
9754,11260,12324,18130,19196,15358,2
9751,11324,12342,18328,19095,15284,2
9578,11065,11683,19447,18708,14734,2
9777,11347,12411,18645,18974,15092,2
9832,11377,12484,18122,19591,15643,2
9909,11498,12699,18469,19876,15765,2
9913,11512,12668,18500,19729,15757,2
9892,11437,12467,18190,19470,15772,2
9921,11489,12564,18113,19626,15896,2
9990,11551,12656,18287,19872,16043,2
10193,12002,13233,18582,20118,16676,2
10213,11817,13142,18066,20336,16898,2
10168,11721,12982,18100,20566,16872,2
10247,11934,13245,18356,20694,17236,2
10305,11955,13287,18243,20274,17052,2
9999,11560,12833,17437,19675,16534,2
9992,11497,12826,17016,20195,16804,2
10006,11490,12786,16757,19742,16558,2
9404,10797,11241,12325,11618,10341,3
10493,12288,13237,16422,15825,13103,3
9294,11010,11687,17868,16690,13926,3
10800,12731,14881,19227,21169,18286,5
10721,12624,14767,19196,21038,17989,5
10641,12550,14635,19102,20968,17848,5
10484,12287,14240,18472,20494,17452,5
10479,12289,14136,17973,19848,17399,5
10572,12606,14495,18074,20185,18579,5
10627,12681,14581,18109,20149,18545,5
10618,12614,14507,18182,20417,18407,5
10569,12446,14333,18157,20418,17798,5
10468,12345,14208,17975,20215,17680,5
10354,12110,13852,17718,19899,17210,5
10374,12124,13903,17854,19905,17229,5
10294,12028,13776,18007,19967,17166,5
10384,12103,13939,18329,20242,17232,5
10458,12275,14165,18455,20558,17704,5
10469,12286,14160,18395,20383,17483,5
10512,12326,14191,18415,20358,17396,5
10393,12176,13946,18198,20030,17066,5
10415,12173,13927,18213,19999,17042,5
10440,12233,13990,18185,20077,17185,5
10534,12362,14148,18240,20086,17267,5
10627,12536,14399,18397,20351,17683,5
10549,12391,14236,18600,20400,17598,5
10505,12204,13922,18497,20157,17020,5
10713,12509,14397,18431,20418,18022,5
10842,12813,14878,18354,20974,19399,5
10730,12665,14685,18239,20966,19459,5
10698,12583,14566,18153,20800,19341,5
10072,11659,12706,18985,19470,15486,2
10542,12456,14111,18890,20352,16979,2
10300,12080,13628,18525,20656,16806,2
10203,11889,13344,18581,19949,16059,2
9942,11571,12926,18119,19752,15911,2
9885,11478,12748,17858,19801,15787,2
9880,11424,12682,17765,19588,15671,2
9767,11233,12331,17716,19227,15380,2
9797,11330,12538,17429,19360,15737,2
9781,11291,12466,17571,19401,15712,2
9756,11298,12416,18379,19165,15102,2
9779,11384,12494,18727,19274,15219,2
9842,11436,12530,18828,19411,15416,2
9871,11473,12660,18457,19615,15556,2
9893,11463,12636,18266,19770,15786,2
9913,11504,12675,18362,19708,15723,2
9888,11466,12621,18314,19533,15703,2
9781,11311,12243,18330,19083,15391,2
9800,11345,12294,18427,19035,15407,2
9877,11451,12540,18304,19335,15672,2
10102,11742,12864,18463,19809,16372,2
10257,12040,13371,18662,20289,16952,2
10108,11705,12989,18277,20286,16653,2
10133,11772,12998,18374,20290,16733,2
10065,11696,12811,18544,19347,16272,2
9956,11452,12570,17770,19634,16181,2
10006,11483,12759,17154,20350,16767,2
9910,11376,12579,16964,19155,16123,2
9275,10638,10985,14033,11897,10453,3
10283,11626,12376,14398,13211,11358,3
9717,11265,11999,18056,16133,13364,3
10774,12673,14826,19274,21365,18066,5
10604,12452,14463,18909,21053,17907,5
10606,12442,14503,18947,20942,17876,5
10505,12284,14285,18522,20530,17483,5
10433,12201,14042,17893,19655,17170,5
10598,12522,14443,18132,20011,18103,5
10594,12498,14368,17888,20226,18012,5
10716,12614,14535,18089,20616,17957,5
10725,12619,14529,18456,20564,17767,5
10454,12273,14134,18126,20358,17372,5
10297,11996,13726,17933,20024,16925,5
10351,12038,13764,18131,20154,17017,5
10349,12052,13847,18197,20223,17075,5
10409,12162,14022,18401,20249,17246,5
10467,12318,14202,18872,20624,17508,5
10418,12202,14029,18334,20292,17192,5
10508,12301,14127,18321,20435,17372,5
10441,12174,13947,18184,20040,17130,5
10517,12313,14169,18291,20316,17458,5
10423,12204,13981,18117,20060,17220,5
10483,12279,14097,18205,20101,17323,5
10605,12511,14357,18404,20380,18032,5
10819,12752,14764,18811,20795,18242,5
10778,12704,14643,18541,20682,18442,5
10930,12935,15035,18464,21277,19780,5
10892,12896,15050,18466,21558,20188,5
10891,12891,15031,18418,21532,20216,5
10937,12885,15030,18348,21220,19990,5
10626,12498,14405,18202,20733,19404,5
10209,11799,12949,19203,19646,15633,2
10403,12533,13992,18999,20405,17186,2
10139,11630,12972,18097,19779,15848,2
9948,11518,12812,18153,19443,15352,2
9848,11373,12594,17900,19553,15509,2
9802,11332,12569,17540,19349,15467,2
9759,11258,12492,17453,19407,15618,2
9771,11284,12453,17919,19294,15282,2
9762,11340,12532,17583,19354,15669,2
9788,11294,12457,17416,19457,15806,2
9787,11375,12574,18349,19130,15203,2
9948,11615,12838,18873,19773,15801,2
9915,11551,12716,18457,19663,15817,2
9877,11472,12568,18491,19485,15583,2
9835,11408,12470,18413,19393,15513,2
9737,11272,12241,18369,18878,15118,2
9851,11396,12396,18283,19357,15696,2
9775,11282,12291,18197,19052,15262,2
9682,11175,12063,18338,18764,14989,2
9774,11292,12269,18184,19218,15454,2
9851,11469,12531,18451,19055,15533,2
10116,11878,13044,18539,20163,16981,2
10123,11780,12905,18456,19928,16557,2
10226,11929,13008,18588,20050,16856,2
9989,11668,12459,19092,19035,16060,2
9760,11412,12248,18775,18108,15380,2
9777,11360,12290,18135,18326,15484,2
9711,11203,12257,17641,17917,14867,2
9796,11318,12166,15607,14499,12660,3
9918,11113,11540,13043,11038,9858,3
10181,11742,12382,17567,15366,12659,3
10500,12238,13810,19171,20551,16564,2
10473,12489,13945,18872,20943,17692,2
10120,11669,13036,17988,19518,15692,2
9891,11446,12703,17849,19504,15579,2
9785,11298,12511,17704,19273,15310,2
9898,11378,12689,17511,19632,15673,2
9738,11291,12500,17493,19395,15590,2
9769,11243,12481,17950,19136,15163,2
9699,11275,12435,17943,19092,15221,2
9755,11276,12386,17853,19121,15364,2
9783,11352,12517,18256,19203,15322,2
9872,11501,12727,18792,19536,15489,2
9674,11269,12303,18473,19139,15175,2
9837,11356,12417,18367,19313,15395,2
9792,11297,12348,18165,19195,15289,2
9693,11190,12131,18372,18786,14996,2
9791,11276,12327,18216,19184,15326,2
9697,11169,12181,17828,18906,15130,2
9622,11080,12077,17663,18709,15018,2
9675,11115,12100,17728,18847,15027,2
9574,11168,11996,18267,18682,15058,2
10237,11853,13153,18568,19963,16624,2
9907,11496,12623,18276,19788,16127,2
9959,11487,12567,18069,19517,15976,2
10048,11662,12824,18321,19672,16300,2
10119,11731,12763,19053,19722,16347,2
9928,11479,12450,19184,19285,15732,2
10029,11641,12582,19553,19147,15799,2
10103,11785,12964,19058,19188,16035,2
10095,11382,11929,13111,12249,10780,3
10458,11945,12537,16004,13921,11603,3
9785,11524,12193,18464,16090,13152,3
10465,12325,14055,19058,20670,16935,2
10395,12256,13814,18876,20616,17170,2
10032,11730,13165,17791,19923,16161,2
9910,11444,12685,17685,19595,15755,2
9752,11262,12363,17632,19077,15275,2
9839,11346,12560,17565,19205,15419,2
9757,11293,12466,17698,19342,15525,2
9837,11388,12659,17983,19285,15388,2
9769,11312,12445,18182,19254,15300,2
9719,11218,12272,18071,18879,15068,2
9726,11277,12356,18359,18889,15050,2
9713,11269,12272,18667,18939,15020,2
9602,11113,12028,18319,18733,14848,2
9795,11345,12389,18132,19173,15362,2
9881,11363,12469,17882,19452,15628,2
9777,11297,12338,17920,19211,15480,2
9704,11184,12126,17954,19073,15379,2
9664,11132,12110,17681,18883,15238,2
9714,11189,12277,17622,19025,15336,2
9639,11092,12094,17834,18815,15053,2
9597,11052,11913,18022,18496,14835,2
10044,11864,13042,18832,19481,16300,2
10034,11679,12920,17947,19930,16648,2
9849,11315,12384,17713,19391,15874,2
9912,11418,12371,17849,19359,15964,2
10094,11715,12803,18081,19692,16376,2
10291,12023,13211,18765,20366,17025,2
10224,11939,13280,19090,20264,16707,2
10139,11772,13007,18960,20016,16372,2
9631,10793,11291,12564,11011,10275,3
10550,12007,12682,14527,13715,11810,3
10547,12266,13075,17384,15699,12728,3
10032,11983,13215,19607,20202,16661,2
10439,12299,13931,19107,20220,16870,2
9878,11433,12740,17741,19750,15972,2
9955,11555,12971,17499,19920,16047,2
9829,11348,12594,17690,19263,15442,2
9710,11281,12427,17746,19070,15269,2
9800,11312,12529,17707,19432,15608,2
9842,11365,12608,17734,19426,15609,2
9779,11231,12332,17836,19129,15352,2
9722,11298,12406,17906,19243,15426,2
9663,11172,12181,18159,18809,14967,2
9614,11078,12002,18450,18496,14688,2
9717,11255,12268,18249,18816,15059,2
9815,11344,12429,17968,19299,15490,2
9824,11298,12396,17845,19284,15415,2
9742,11243,12239,17879,19115,15311,2
9721,11181,12210,17695,19144,15334,2
9754,11213,12317,17457,19350,15600,2
9832,11299,12456,17556,19533,15696,2
9809,11278,12363,17771,19289,15536,2
9689,11165,12217,17735,18905,15317,2
10014,11707,12930,18231,19727,16465,2
10113,11800,13062,18265,19827,16336,2
